test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42553.19,0.136,0.247,0.375,0.631
SET,33112.59,0.150,0.287,0.399,0.751
GET,35971.22,0.154,0.327,0.415,0.647
INCR,36900.37,0.163,0.311,0.431,0.647
