test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30769.23,0.152,0.247,0.423,0.567
SET,33333.33,0.144,0.199,0.287,0.503
GET,32000.00,0.150,0.311,0.495,0.639
INCR,32000.00,0.152,0.239,0.279,0.319
