test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,23529.41,0.229,0.423,0.487,0.895
SET,29629.63,0.167,0.287,0.407,0.663
GET,30769.23,0.156,0.271,0.375,0.455
INCR,30769.23,0.158,0.271,0.367,0.423
