test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17652.25,0.676,2.607,4.103,7.159
SET,17636.69,0.710,2.679,4.031,6.175
GET,12853.47,1.009,2.623,4.023,6.055
INCR,14587.89,0.868,3.655,4.079,6.079
