test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,29282.58,0.342,0.799,1.551,3.087
SET,30864.20,0.334,0.663,0.911,4.535
GET,31152.65,0.326,0.695,1.279,4.199
INCR,30674.85,0.340,0.703,1.159,4.239
