test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32000.00,0.147,0.199,0.263,0.303
SET,33333.33,0.154,0.231,0.279,0.335
GET,34782.61,0.145,0.215,0.271,0.319
INCR,34782.61,0.174,0.335,0.463,0.559
