test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,41666.67,0.160,0.223,0.255,0.327
SET,34482.76,0.148,0.215,0.287,0.591
GET,35714.29,0.134,0.183,0.215,0.255
INCR,43478.26,0.168,0.239,0.303,0.367
