test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.151,0.247,0.327,0.447
SET,31250.00,0.154,0.231,0.407,0.511
GET,25000.00,0.217,0.423,0.471,0.559
INCR,31250.00,0.151,0.223,0.431,0.559
