test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,2024.62,4.638,6.623,12.335,3000.319
SET,5843.85,2.526,2.991,3.263,5.583
GET,5820.72,2.537,2.991,3.199,7.095
INCR,5703.21,2.599,2.991,3.183,4.991
