test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,4387.89,1.315,0.735,1.415,3000.319
SET,32133.68,0.307,0.575,0.695,1.495
GET,36416.61,0.266,0.343,0.399,0.943
INCR,36231.88,0.268,0.351,0.407,1.071
