test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36496.35,0.284,0.519,0.743,1.215
SET,35906.64,0.274,0.487,0.743,1.423
GET,34364.26,0.304,0.623,0.823,1.775
INCR,37950.66,0.268,0.535,0.743,1.183
