test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,36101.08,0.271,0.535,0.775,2.863
SET,37383.18,0.301,0.439,0.591,21.087
GET,45662.10,0.227,0.359,0.415,20.751
INCR,47281.32,0.233,0.351,0.375,21.055
