test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37105.75,0.260,0.447,0.695,1.031
SET,36429.87,0.306,0.543,0.751,20.623
GET,39370.08,0.293,0.487,0.727,1.471
INCR,38314.18,0.300,0.463,0.703,20.975
