test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34782.61,0.280,0.463,0.623,2.991
SET,38387.71,0.281,0.383,0.519,20.911
GET,39682.54,0.289,0.415,0.655,20.719
INCR,38610.04,0.292,0.471,0.719,20.479
