test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32051.28,0.307,0.567,0.775,6.359
SET,34423.41,0.281,0.447,0.607,4.591
GET,35211.27,0.277,0.447,0.583,1.175
INCR,34364.26,0.283,0.471,0.591,0.927
