test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,42553.19,0.276,0.511,0.719,1.191
SET,34423.41,0.274,0.463,0.767,1.111
GET,35587.19,0.310,0.623,0.799,1.071
INCR,33333.33,0.319,0.583,0.751,1.375
