test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17316.02,0.684,2.279,3.287,4.679
SET,18885.74,0.581,2.319,3.007,6.159
GET,4449.39,3.200,2.607,3.615,3000.319
INCR,19361.08,0.544,2.335,2.919,4.175
