test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34188.04,0.285,0.527,0.711,1.391
SET,36363.64,0.268,0.343,0.415,1.279
GET,36968.57,0.257,0.327,0.375,0.735
INCR,36036.04,0.268,0.343,0.607,1.471
