test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,18365.47,0.625,1.887,3.007,5.351
SET,19455.25,0.570,2.015,2.383,4.447
GET,8130.08,1.704,4.127,5.919,41.311
INCR,9789.53,1.427,3.655,5.751,10.007
