test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,37664.78,0.274,0.415,0.631,1.463
SET,37523.45,0.298,0.495,0.767,21.199
GET,38910.51,0.288,0.455,0.711,20.879
INCR,37313.43,0.309,0.551,0.703,0.991
