test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34423.41,0.273,0.455,0.615,1.023
SET,35842.29,0.312,0.479,0.759,20.447
GET,40983.61,0.284,0.383,0.495,21.199
INCR,46838.41,0.242,0.367,0.455,20.431
