test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,32786.88,0.296,0.559,0.815,1.807
SET,38022.81,0.293,0.439,0.583,21.071
GET,37878.79,0.306,0.503,0.631,7.287
INCR,41928.72,0.276,0.375,0.423,5.543
