test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,38910.51,0.266,0.431,0.559,0.767
SET,38910.51,0.285,0.511,0.759,21.119
GET,39215.69,0.289,0.423,0.631,20.479
INCR,48661.80,0.216,0.351,0.383,20.703
