test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34188.04,0.284,0.495,0.655,2.935
SET,33333.33,0.290,0.543,0.655,1.463
GET,34965.04,0.268,0.431,0.551,1.007
INCR,36429.87,0.263,0.383,0.519,22.991
