test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34542.32,0.295,0.599,0.815,1.423
SET,35398.23,0.271,0.439,0.719,1.119
GET,36363.64,0.299,0.671,0.855,1.703
INCR,35523.98,0.292,0.591,0.783,1.111
