test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,17152.66,0.660,2.335,3.911,6.423
SET,18315.02,0.588,2.319,2.847,4.543
GET,17683.46,0.614,2.343,3.687,4.303
INCR,18639.33,0.576,2.319,3.719,4.159
