test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,11092.62,1.103,4.247,5.383,6.887
SET,10548.52,1.216,3.935,4.839,7.943
GET,10422.09,1.213,3.919,5.287,8.111
INCR,9985.02,1.334,3.919,4.887,8.175
