test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,34090.91,0.146,0.223,0.287,0.343
SET,22388.06,0.240,0.335,0.383,0.447
GET,32608.70,0.158,0.255,0.319,0.423
INCR,32608.70,0.163,0.327,0.407,0.503
