test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,19588.64,0.603,0.799,2.383,3.615
SET,20000.00,0.586,0.791,0.911,5.887
GET,20682.52,0.565,0.767,0.831,2.887
INCR,20283.98,0.576,0.783,0.999,3.799
