test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,30959.75,0.323,0.687,1.367,2.519
SET,35714.29,0.273,0.351,0.407,0.911
GET,35842.29,0.269,0.351,0.399,0.631
INCR,35778.18,0.271,0.343,0.415,1.847
