test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,7457.12,1.894,3.055,4.719,14.055
SET,7607.46,1.862,3.007,4.367,14.231
GET,7760.96,1.802,2.983,3.623,14.087
INCR,7521.62,1.882,2.991,3.751,20.783
