test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26315.79,0.196,0.375,0.455,0.559
SET,33333.34,0.153,0.231,0.327,0.495
GET,32258.06,0.156,0.239,0.343,0.551
INCR,30303.03,0.167,0.287,0.391,0.519
