test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,26315.79,0.218,0.439,0.519,0.615
SET,30303.03,0.171,0.263,0.367,0.495
GET,28571.43,0.172,0.279,0.383,0.463
INCR,29411.76,0.175,0.303,0.399,0.543
