test,rps,avg_latency_ms,p95_latency_ms,p99_latency_ms,max_latency_ms
PING_INLINE,33333.34,0.144,0.207,0.263,0.327
SET,32258.06,0.153,0.223,0.327,0.567
GET,32258.06,0.149,0.207,0.295,0.407
INCR,37037.04,0.134,0.183,0.239,0.343
